Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2023-02-20;2;40890064958.0;1326014438.0;374947247.0;3303943772.0;42949932466.0;12758680797.0;12752496252.0;5455809659;4347167;272150438;6184545.0;33022065.0;4736753658.0;19689168683.0;7064772965.0;6796501399.0;268271565.0;2181068453.0;1999228493.0;1607093134.0;1277382884.0;263587906.0;321177.0;1440540.0;2921943.0;9.1;6.8;82
2023-03-05;3;42535816458.0;964906521.0;401355845.0;3870770952.0;43283976933.0;9246766816.0;9241281711.0;4600355077;4244957;365779475;5485105.0;27110336.0;4568540569.0;24471179703.0;5985193793.0;5730772027.0;254421767.0;2334074917.0;937826235.0;1528199870.0;1185092772.0;250069516.0;317724.0;1264107.0;2770420.0;5.3;7.7;62
2023-03-10;3;39655232271.0;7279065688.0;288244094.0;3365867917.0;43697441376.0;12912826807.0;12906072594.0;5621886324;4473833;280207285;6754213.0;31769838.0;5132650642.0;19713626648.0;14975386804.0;14819065136.0;156321669.0;1304078168.0;10642220038.0;1483393304.0;1545695295.0;151840284.0;317876.0;1358193.0;2805316.0;9.3;8.1;24
2023-03-13;3;33203764833.0;8925666479.0;207462014.0;2787827806.0;38468265444.0;12478838518.0;12472718700.0;5117176717;3795435;222038330;6119818.0;27754351.0;4392690592.0;16225971502.0;17185456910.0;16939096221.0;246360689.0;1904087169.0;12144124368.0;1398982000.0;1738263373.0;243143835.0;305580.0;1384462.0;1526812.0;11.8;8.4;32
2023-03-26;3;29647926087.0;6341905913.0;212666291.0;2797761187.0;33668646711.0;8490541685.0;8485171030.0;3751002519;3097804;253876107;5370655.0;20899388.0;3647124973.0;17502104236.0;13373054016.0;13142503504.0;230550512.0;1802897443.0;8565342556.0;1316334891.0;1688479126.0;227176144.0;354116.0;1405941.0;1614311.0;11.3;9.7;35
2023-04-01;4;30782530750.0;7802399104.0;213258061.0;2553108380.0;34573879917.0;9387669062.0;9384527289.0;4185432960;3363391;237879699;3141773.0;21674770.0;4034271425.0;16703588611.0;14360114713.0;14126371217.0;233743496.0;1893242836.0;10554065623.0;232669989.0;1680136265.0;230591418.0;80882.0;1443063.0;1628133.0;11.9;10.3;39
2023-04-07;4;36738212625.0;1552091604.0;311133968.0;2607426189.0;38740913636.0;12402869232.0;12398972635.0;5067670774;3430917;230328120;3896597.0;25939209.0;4478586866.0;16532088517.0;6473352773.0;6080712070.0;392640703.0;3102603519.0;1735168590.0;154729852.0;1480850812.0;389507771.0;27879.0;1451592.0;1653461.0;10.0;11.0;73
2023-04-21;4;33828888063.0;1721913417.0;280015968.0;2335091611.0;35977321276.0;12170974459.0;12166227783.0;4725316586;2761211;203439692;4746676.0;21978216.0;4109191390.0;14743659721.0;6485454209.0;6101656541.0;383797668.0;2997811688.0;1874801198.0;181777233.0;1431064090.0;380056671.0;52065.0;1367943.0;2320989.0;11.6;12.9;52
2023-04-24;4;32541752813.0;3358008167.0;248789795.0;2307694739.0;35623078272.0;12102441983.0;12097741956.0;4686262140;2554729;200079305;4700027.0;20866852.0;3903805778.0;14707067485.0;8995818160.0;8678999376.0;316818784.0;2382505737.0;4881570822.0;145122820.0;1586618781.0;313138193.0;29073.0;1333338.0;2318180.0;12.1;13.3;37
2023-05-03;5;28134123063.0;4164546208.0;179791111.0;1946562161.0;32538352301.0;12623919185.0;12619570808.0;4425692417;2164896;162277455;4348377.0;18720267.0;3638416842.0;11667161239.0;10695128718.0;10160033670.0;535095048.0;3968688528.0;4977692121.0;120163018.0;1628585051.0;531433570.0;20931.0;1334118.0;2306430.0;15.3;14.4;85
2023-05-14;5;24667996833.0;2584016188.0;194498077.0;1945332046.0;27376924530.0;8183571303.0;8180321483.0;3224482350;1927091;181171335;3249820.0;13908807.0;2979891478.0;12791972166.0;7432774008.0;7050432224.0;382341784.0;2965348387.0;2677921685.0;30833253.0;1758670683.0;379570906.0;15590.0;1248042.0;1507246.0;14.1;15.8;47
2023-05-16;5;29514448833.0;5214441604.0;188499460.0;2053007451.0;33512050118.0;12516688102.0;12512677218.0;4598260063;2266108;165553701;4010884.0;18926145.0;3789172038.0;12421183960.0;11453549800.0;11069831270.0;383718530.0;3066257820.0;6504171513.0;117962927.0;1765157540.0;380912379.0;23177.0;1278997.0;1503977.0;13.5;16.0;59
2023-06-03;6;23728176688.0;3292817458.0;148350460.0;1795660557.0;27134631189.0;9357029521.0;9353686921.0;3808189676;1847729;151246775;3342600.0;14728055.0;3204703007.0;10596886425.0;8643282977.0;8159527849.0;483755128.0;3176651731.0;3841350385.0;49263359.0;1576017502.0;481291235.0;21203.0;1032506.0;1410185.0;19.1;18.0;78
2023-06-12;6;28850572313.0;1296181125.0;205253102.0;1831255093.0;31077761008.0;12592312643.0;12588442950.0;4644595982;1951645;141096129;3869693.0;16382609.0;3347220997.0;10334201003.0;5559878017.0;5151218969.0;408659048.0;2930489020.0;1119064118.0;84866194.0;1425458685.0;406331063.0;14402.0;896587.0;1416995.0;21.5;18.9;49
2023-06-13;6;29207745375.0;2150781604.0;210095404.0;1838630088.0;31892475351.0;13247005603.0;13242936661.0;4791441165;2056423;137158806;4068942.0;17454457.0;3551110468.0;10146248429.0;6884237073.0;6492020059.0;392217014.0;2807390531.0;2519664269.0;89331169.0;1467851104.0;389902849.0;14404.0;882532.0;1417228.0;21.6;19.0;47
2023-06-26;6;28425235625.0;2778216542.0;196602302.0;1881137820.0;31846661946.0;12804507724.0;12800383132.0;4777335244;2008687;146514070;4124592.0;15957146.0;3430627248.0;10669711827.0;8277382985.0;7814874814.0;462508171.0;3417027754.0;3437259986.0;61960364.0;1361134881.0;460374387.0;23427.0;701529.0;1408829.0;23.1;20.2;70
2023-07-05;7;28315517979.0;4710751104.0;181520848.0;1787426188.0;32258508099.0;13219370028.0;13215357289.0;4678618976;2064358;149463494;4012739.0;16875273.0;3583261762.0;10608854208.0;10622688260.0;10204707973.0;417980287.0;3117131435.0;6121261455.0;56747352.0;1327548018.0;416042267.0;20227.0;611301.0;1306492.0;19.9;20.8;58
2023-07-14;7;25000521896.0;3826673083.0;167516025.0;1700765705.0;28655613109.0;10200555097.0;10196277560.0;4072773797;2048228;149760169;4277537.0;12427915.0;3262564967.0;10955482936.0;9350046026.0;8849486788.0;500559238.0;3921095313.0;4159433087.0;44436819.0;1225080807.0;498711612.0;30493.0;470564.0;1346569.0;22.8;21.4;72
2023-07-21;7;29485425583.0;1789353083.0;221895143.0;1836524270.0;32328382883.0;12849190327.0;12844073270.0;4822546901;2232955;146198924;5117057.0;16353952.0;3760263010.0;10731596815.0;6690729796.0;6269309776.0;421420020.0;3202528850.0;2254961438.0;68700131.0;1164539377.0;419676205.0;31330.0;443984.0;1268502.0;21.6;21.6;54
2023-07-23;7;23839123313.0;4797820708.0;140622720.0;1720206255.0;26978824484.0;8886551457.0;8882359999.0;3639973419;2000885;157352487;4191458.0;12157314.0;3049937157.0;11230851766.0;9798350855.0;9429742981.0;368607874.0;2530793986.0;6105404376.0;15794894.0;1146357599.0;366942198.0;24934.0;438682.0;1202060.0;21.7;21.7;46
2023-08-06;8;21121946896.0;7976476458.0;122314657.0;1676883157.0;24763985518.0;7704403476.0;7700180937.0;3225202685;2002564;149709577;4222539.0;11107081.0;2859148526.0;10812411609.0;13417712894.0;13023260801.0;394452092.0;3093380383.0;9123932139.0;15844347.0;1184556024.0;392563160.0;22659.0;540655.0;1325618.0;18.3;21.5;57
2023-08-16;8;27322713083.0;1125496688.0;212537740.0;1770955341.0;29271758094.0;10791730673.0;10787604489.0;4358169659;2274416;146661096;4126184.0;14419251.0;3431013273.0;10527489727.0;5058034779.0;4674840249.0;383194531.0;2892145624.0;1073702019.0;58272268.0;1033914869.0;381406250.0;17293.0;454637.0;1316351.0;22.4;21.0;54
2023-08-17;8;27805542167.0;1416093979.0;209239225.0;1793079434.0;30173990337.0;11349303353.0;11345090399.0;4506230704;2317210;144630756;4212954.0;14548536.0;3533127390.0;10623832386.0;5786860809.0;5369946119.0;416914690.0;3242545960.0;1473296365.0;51605497.0;1019412987.0;415085595.0;15109.0;433777.0;1380209.0;23.3;20.9;63
2023-09-13;9;30822898125.0;799362354.0;245523585.0;1773677148.0;32126684536.0;13297705919.0;13292790035.0;4629865804;2999403;153884937;4915884.0;12862202.0;3639276162.0;10390090110.0;4122349498.0;3851248526.0;271100973.0;2191267396.0;911885443.0;68919080.0;950277580.0;269492817.0;29181.0;373586.0;1205389.0;21.5;17.9;51
2023-09-24;9;23312161021.0;2339958479.0;196001448.0;1706957947.0;25861124686.0;8256112267.0;8252370760.0;3160398142;2856634;171054046;3741507.0;8590288.0;2922025085.0;11340088224.0;6791881539.0;6346175912.0;445705627.0;2869434354.0;2872808070.0;19739270.0;1029899845.0;443815998.0;26789.0;549152.0;1313688.0;16.1;16.5;95
2023-09-27;9;29567810229.0;1587348875.0;226382052.0;1762914292.0;31711349279.0;12997965116.0;12993141130.0;4470885485;3265142;156867929;4823986.0;12391214.0;3599418549.0;10470555845.0;5720184269.0;5393204538.0;326979731.0;2539352817.0;2165401749.0;55847619.0;959582084.0;325166465.0;26889.0;483072.0;1303305.0;18.4;16.1;53
2023-09-28;9;29469806354.0;1515178188.0;235854195.0;1753664196.0;31672614387.0;13040997261.0;13036333829.0;4591127649;3453320;145644228;4663432.0;12463639.0;3672275357.0;10206652933.0;5707504611.0;5365311025.0;342193586.0;2687406129.0;1991849894.0;66921612.0;961326976.0;340477859.0;25657.0;415710.0;1274359.0;18.9;15.9;59
2023-10-15;10;24715606729.0;1789713542.0;193720878.0;1787694618.0;26543353535.0;8146208965.0;8142962273.0;3173416486;3474985;183384811;3246692.0;8825052.0;3016985254.0;12011057981.0;5598875844.0;5315796323.0;283079521.0;2215010641.0;2445887834.0;25164190.0;912813179.0;280543064.0;28147.0;351292.0;2157019.0;15.5;13.6;48
2023-10-16;10;30231092479.0;3468166542.0;221013542.0;1992109631.0;32908464896.0;12104511422.0;12100260837.0;4557990037;4017144;178822141;4250585.0;12768896.0;3738447017.0;12311908238.0;8358662131.0;8089329459.0;269332672.0;1924462969.0;5440417113.0;68726525.0;925055524.0;266780058.0;29561.0;367026.0;2156027.0;13.9;13.5;43
2023-11-06;11;35778562590.0;5604379479.0;220658044.0;2802933438.0;39260100781.0;12353293949.0;12348349861.0;5124128375;5099934;264403248;4944088.0;15610263.0;4465045728.0;17032519284.0;12109509152.0;11957312494.0;152196658.0;1227356496.0;8468783341.0;999783893.0;1413585422.0;149450923.0;267125.0;1134873.0;1343738.0;11.0;10.4;50
2023-11-09;11;38176961500.0;5937902270.0;261605035.0;2988471071.0;41687951089.0;13208749934.0;13203746319.0;5447154097;5489274;280715219;5003615.0;16940863.0;4869753458.0;17859148243.0;12698967965.0;12606367939.0;92600026.0;810773533.0;9313036237.0;1060821250.0;1514336945.0;89717004.0;271762.0;1195496.0;1415764.0;10.1;10.0;25
2023-11-15;11;35818261951.0;3890593874.0;275742564.0;2722517507.0;38971592285.0;12977599379.0;12972954498.0;5088445495;5152499;260799864;4644881.0;15613087.0;4536390625.0;16087591336.0;10042184279.0;9862470367.0;179713913.0;1453196143.0;6091750115.0;1090601062.0;1406636960.0;176816205.0;285061.0;1140691.0;1471955.0;12.3;9.1;60
2023-11-21;11;38645735145.0;1952974545.0;321512201.0;2910872773.0;40862691703.0;13167686536.0;13163277588.0;5407742998;5733296;270635432;4408948.0;16240014.0;4812810222.0;17181843205.0;7402316077.0;7313499399.0;88816678.0;817182214.0;3963880879.0;1153983977.0;1467269007.0;85823992.0;295673.0;1259063.0;1437950.0;11.1;8.2;39
2023-12-05;12;47231417506.0;4797756232.0;370411325.0;3856159864.0;50280997992.0;13913220684.0;13908586162.0;6339273526;6962722;393932555;4634522.0;18831019.0;5862316266.0;23746461220.0;12073907907.0;11963521604.0;110386302.0;927249595.0;8112158851.0;1441557356.0;1592942104.0;106311257.0;233647.0;1521989.0;2319410.0;5.8;6.4;51
2023-12-07;12;50044727416.0;3170019187.0;408688359.0;4095546910.0;52617254491.0;14100308031.0;14094882413.0;6595201926;7240014;426603277;5425618.0;19164779.0;6090855914.0;25377880551.0;10246781530.0;10174438954.0;72342577.0;662002837.0;6553674080.0;1432594083.0;1598510531.0;68174037.0;260130.0;1538281.0;2370129.0;5.2;6.2;25
2023-12-24;12;34014633253.0;7829437732.0;252250747.0;3110472999.0;37713952860.0;7915414657.0;7912295270.0;4087535937;5761801;340011504;3119387.0;12922137.0;4248266999.0;21104039825.0;14891481086.0;14767797265.0;123683820.0;963945510.0;11033237191.0;1234563957.0;1659734427.0;119339002.0;304299.0;1715971.0;2324548.0;9.7;5.0;65
2023-12-30;12;35190960121.0;4881012510.0;277988082.0;3151425602.0;38551476547.0;8417141314.0;8414036249.0;4479559584;5707669;362231134;3105065.0;13923223.0;4517919472.0;20754994149.0;11670942619.0;11544125097.0;126817522.0;1035536147.0;7797948119.0;1232496878.0;1604961475.0;122468388.0;278448.0;1731396.0;2339290.0;9.4;4.8;55
2024-01-01;1;35693512298.0;6616022010.0;272943618.0;3260548603.0;39097688218.0;7907036509.0;7904151849.0;4138399023;5093461;386729731;2884660.0;12545513.0;4278666517.0;22369217464.0;13553690151.0;13446180218.0;107509933.0;910987955.0;9749241475.0;1338492289.0;1554968432.0;103305474.0;276753.0;1672484.0;2255223.0;8.7;4.8;38
2024-01-19;1;57019973542.0;705735792.0;504114531.0;4606875973.0;57188275192.0;14034833578.0;14029287090.0;6947788425;6671910;537770847;5546488.0;20633043.0;6563841105.0;29076736283.0;5985027946.0;5837138269.0;147889678.0;1151758498.0;1583528472.0;1615903328.0;1633837649.0;142947455.0;1893783.0;1384393.0;1664046.0;2.9;5.1;63
2024-02-06;2;42380549458.0;6578360375.0;324962429.0;3453974792.0;46345850404.0;13621117421.0;13615541317.0;5925950621;5513724;371041909;5576104.0;106251746.0;5398154282.0;20917820701.0;14322598542.0;14209608108.0;112990434.0;915704876.0;10560316335.0;1435339611.0;1411237720.0;109561086.0;302588.0;1470718.0;1656043.0;8.5;6.0;29
2024-02-13;2;42460544979.0;2725545083.0;365375124.0;3425281205.0;46019037946.0;13586058160.0;13580827718.0;5852879062;5223643;372237758;5230442.0;104425312.0;5304679251.0;20793534760.0;10074694381.0;9805765797.0;268928583.0;2103539820.0;4982035079.0;1452064855.0;1537054626.0;265362064.0;282606.0;1656711.0;1627202.0;8.6;6.4;60
2024-02-14;2;38587053979.0;3670500021.0;313799560.0;3107203646.0;42839255524.0;13285150228.0;13280136689.0;5427227225;4792351;339864892;5013539.0;99237283.0;4945299519.0;18737684026.0;11343704772.0;11094762220.0;248942552.0;2021823161.0;6341304354.0;1447107723.0;1533469534.0;245280914.0;264661.0;1720129.0;1676848.0;10.0;6.5;50
2024-02-23;2;41178698708.0;5929541208.0;305632408.0;3421996104.0;45471018305.0;12903324710.0;12898514101.0;5647455962;5265593;379371260;4810609.0;101825562.0;5254279110.0;21179496107.0;13949489317.0;13753652750.0;195836567.0;1535720938.0;9369549369.0;1448839644.0;1595379366.0;192437792.0;287152.0;1471606.0;1640017.0;8.7;7.0;40
2024-02-26;2;41255163875.0;5255683500.0;314682370.0;3417813044.0;45328256381.0;12795808486.0;12791586939.0;5650237609;4900381;381126568;4221547.0;15552470.0;5076840143.0;21403790724.0;13061271420.0;12891886505.0;169384916.0;1316980442.0;8750620118.0;1427263017.0;1566407844.0;165989177.0;304867.0;1466156.0;1624715.0;8.1;7.2;29
2024-03-21;3;32041589750.0;1468092271.0;269928366.0;2330575224.0;35055545518.0;12721051535.0;12717324069.0;4774503672;3730966;225273386;3727466.0;12601182.0;4057557033.0;13260827744.0;7082551629.0;6637362229.0;445189400.0;3201525298.0;1013380102.0;1199521892.0;1668124337.0;441505874.0;195568.0;1713029.0;1774929.0;13.7;9.1;63
2024-04-04;4;32213167042.0;7663209875.0;190228631.0;2319038829.0;36980989354.0;12941981052.0;12938711755.0;4953149288;3932964;242675604;3269297.0;11770110.0;4326421437.0;14501058899.0;14940299648.0;14535377809.0;404921839.0;3040662282.0;10254171515.0;35468920.0;1609996931.0;401517916.0;36229.0;1838243.0;1529451.0;13.0;10.7;38
2024-04-12;4;30654017813.0;1385887208.0;252906130.0;1992422175.0;33142044863.0;12175000030.0;12171397218.0;4511018710;3317719;206638110;3602812.0;10600530.0;3908573920.0;12326895844.0;6119242563.0;5510425917.0;608816646.0;3692245688.0;811704337.0;24578728.0;1590713810.0;605355416.0;44592.0;1912100.0;1504537.0;14.6;11.7;85
2024-04-13;4;25352742458.0;1824452667.0;205603487.0;1791490731.0;28130658909.0;9159604713.0;9156629183.0;3686188752;2810086;202874987;2975530.0;8716694.0;3421588451.0;11648875226.0;6599463336.0;5997828041.0;601635295.0;3210270520.0;1823086418.0;8656480.0;1557449918.0;598252176.0;45075.0;1882759.0;1455284.0;16.3;11.8;76
2024-04-14;4;23987597708.0;1645104938.0;194005116.0;1749119176.0;26320620809.0;8251037596.0;8248060077.0;3209770230;2563698;203978944;2977519.0;7477978.0;3011490955.0;11634301408.0;5921252330.0;5355851136.0;565401194.0;3169619334.0;1229371504.0;6619111.0;1515642381.0;562022332.0;43844.0;1857256.0;1477762.0;16.5;11.9;69
2024-04-22;4;36359481292.0;3403905417.0;289619317.0;2733302647.0;39811733032.0;12367656184.0;12363912857.0;5122344346;3579532;305534485;3743327.0;13178148.0;4320263777.0;17679176561.0;9879079120.0;9438417989.0;440661132.0;3385040615.0;4991272870.0;46430110.0;1456335526.0;437383581.0;40670.0;1728273.0;1508608.0;8.7;13.0;58
2024-04-28;4;29353451020.0;4031933589.0;209443520.0;2252436154.0;31630090734.0;8372876117.0;8369632921.0;3539591356;3101770;280555719;3243196.0;8912234.0;3432905594.0;15992147944.0;8770452977.0;8491014313.0;279438664.0;1772441686.0;5449058108.0;7765486.0;1541187697.0;276434510.0;47920.0;1540499.0;1415735.0;11.5;13.8;26
